	SRR1927149	SRR1929485
PF13531 [Bacterial extracellular solute-binding protein]	335312	75884.5
PF13532 [2OG-Fe(II) oxygenase superfamily]	276	4009
PF13533 [Biotin-lipoyl like]	386201.25	126723.416666667
PF13534 [4Fe-4S dicluster domain]	1920.33333333333	1407.33333333333
PF13535 [ATP-grasp domain]	88308.5	11917.6666666667
PF13537 [Glutamine amidotransferase domain]	1056357.08333333	157579.5
PF13538 [UvrD-like helicase C-terminal domain]	546164.628571429	123612.333333333
PF13539 [D-alanyl-D-alanine carboxypeptidase]	110530	35185
PF13540 [Regulator of chromosome condensation (RCC1) repeat]	64681.1	4801
PF13541 [Subunit ChlI of Mg-chelatase]	329581.083333333	96536.4166666667
PF13542 [Helix-turn-helix domain of transposase family ISL3]	2437.5	13472
PF13545 [Crp-like helix-turn-helix domain]	239287.5	27573.3333333333
PF13546 [DDE superfamily endonuclease]	388685	175444.5
PF13548 [Domain of unknown function (DUF4126)]	3235	146
PF13549 [ATP-grasp domain]	32292.9166666667	18249.3333333333
PF13550 [Putative phage tail protein]	32152	17234
PF13551 [Winged helix-turn helix]	64798.6666666667	26284.4166666667
PF13552 [Protein of unknown function (DUF4127)]	66802	20474
PF13554 [Bacteriophage related domain of unknown function]	0	2387
PF13555 [P-loop containing region of AAA domain]	24126.8333333333	27639.3333333333
PF13556 [PucR C-terminal helix-turn-helix domain]	170420.333333333	34790.5
PF13558 [Putative exonuclease SbcCD, C subunit]	138902.5	92351.5
PF13560 [Helix-turn-helix domain]	84153.6666666667	38734.8333333333
PF13561 [Enoyl-(Acyl carrier protein) reductase]	1049498.43333333	306889.966666667
PF13562 [Sugar nucleotidyl transferase]	1611	465
PF13563 [2'-5' RNA ligase superfamily]	4538.5	1916.5
PF13565 [Homeodomain-like domain]	32362	8741
PF13566 [Domain of unknown function (DUF4130]	23746	7933
PF13567 [Domain of unknown function (DUF4131)]	9443	16324.5
PF13568 [Outer membrane protein beta-barrel domain]	673788.5	159232
PF13569 [Domain of unknown function (DUF4132)]	6236.5	29097
PF13570 [PQQ-like domain]	155590.166666667	18177.4166666667
PF13571 [Domain of unknown function (DUF4133)]	56427	22524
PF13572 [Domain of unknown function (DUF4134)]	333385	93432
PF13575 [Domain of unknown function (DUF4135)]	8072	1811
PF13576 [Pentapeptide repeats (9 copies)]	5373.33333333333	247.333333333333
PF13577 [SnoaL-like domain]	28980	24717
PF13578 [Methyltransferase domain]	61330.0833333333	20580.75
PF13579 [Glycosyl transferase 4-like domain]	96195.9833333333	27886.6833333333
PF13580 [SIS domain]	362096	39181
PF13581 [Histidine kinase-like ATPase domain]	85292	15109.1666666667
PF13584 [Oxygen tolerance]	435186	87511
PF13585 [C-terminal domain of CHU protein family]	88918.5	15701.25
PF13586 [Transposase DDE domain]	24279.5	31684
PF13588 [Type I restriction enzyme R protein N terminus (HSDR_N)]	99859.3333333333	33938.3333333333
PF13589 [Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase]	367228.166666667	78221.1666666667
PF13591 [MerR HTH family regulatory protein]	280.5	2567
PF13592 [Winged helix-turn helix]	14342.6666666667	1231.66666666667
PF13593 [SBF-like CPA transporter family (DUF4137)]	227101.5	37833
PF13595 [Domain of unknown function (DUF4138)]	439428	139492
PF13596 [PAS domain]	7033	680.333333333333
PF13597 [Anaerobic ribonucleoside-triphosphate reductase]	974901	292955.666666667
PF13599 [Pentapeptide repeats (9 copies)]	41017.3333333333	25310.8333333333
PF13601 [Winged helix DNA-binding domain]	24396	4200
PF13602 [Zinc-binding dehydrogenase]	78904	6193.5
PF13603 [Leucyl-tRNA synthetase, Domain 2]	484787.416666667	134856.166666667
PF13604 [AAA domain]	885908.433333333	114521.066666667
PF13605 [Domain of unknown function (DUF4141)]	105053	39394
PF13606 [Ankyrin repeat]	62272.9166666666	25634.4833333333
PF13607 [Succinyl-CoA ligase like flavodoxin domain]	100219.583333333	12624.5
PF13609 [Gram-negative porin]	426032.5	23860.5
PF13610 [DDE domain]	2249	14267
PF13612 [Transposase DDE domain]	253272.5	70422
PF13614 [AAA domain]	980005.3	317584.3
PF13616 [PPIC-type PPIASE domain]	459044.216666667	81194.1166666667
PF13617 [YnbE-like lipoprotein]	657	989
PF13619 [KTSC domain]	1257	1738
PF13620 [Carboxypeptidase regulatory-like domain]	844781.302380952	176046.871428571
PF13622 [Thioesterase-like superfamily]	491	2153
PF13623 [SurA N-terminal domain]	239144.8	34928.7
PF13624 [SurA N-terminal domain]	236368.966666667	34897.5333333333
PF13625 [Helicase conserved C-terminal domain]	21072.75	5383.5
PF13629 [Pilus formation protein N terminal region]	12032	6427.5
PF13630 [SdpI/YhfL protein family]	66419.5	15659.5
PF13631 [Cytochrome b(N-terminal)/b6/petB]	536.5	99.5
PF13632 [Glycosyl transferase family group 2]	103243.95	30525.7333333333
PF13635 [Domain of unknown function (DUF4143)]	2901107	711835
PF13636 [RNA-binding PUA-like domain of methyltransferase RsmF]	97844	21849.6666666667
PF13637 [Ankyrin repeats (many copies)]	103033.638888889	41528.8166666667
PF13638 [PIN domain]	51720.5	14190
PF13640 [2OG-Fe(II) oxygenase superfamily]	35	2832.5
PF13641 [Glycosyltransferase like family 2]	763215.414285714	160011.15
PF13643 [Domain of unknown function (DUF4145)]	3709	1351
PF13644 [DKNYY family]	85453	851
PF13645 [L,D-transpeptidase catalytic domain]	30149	10165
PF13646 [HEAT repeats]	108336.833333333	24259
PF13649 [Methyltransferase domain]	419852.680952381	137656.135714286
PF13650 [Aspartyl protease]	150091	23403
PF13651 [Adenine-specific methyltransferase EcoRI]	88851	9255
PF13654 [AAA domain]	433134	21912
PF13655 [N-terminal domain of reverse transcriptase]	137606.333333333	10535.5
PF13657 [HipA N-terminal domain]	213547	66507.5
PF13660 [Domain of unknown function (DUF4147)]	7675.5	3459
PF13662 [Toprim domain]	524785.583333333	96089.0833333333
PF13667 [ThiC-associated domain ]	80300.5	16363
PF13669 [Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily]	41902	13272.5
PF13671 [AAA domain]	317462.833333333	3417.5
PF13672 [Protein phosphatase 2C]	395108	69803.5
PF13673 [Acetyltransferase (GNAT) domain]	166038.583333333	51286.9166666667
PF13675 [Type IV pili methyl-accepting chemotaxis transducer N-term]	761.333333333333	5084.33333333333
PF13676 [TIR domain]	137457.5	21917
PF13677 [Membrane MotB of proton-channel complex MotA/MotB ]	230879.5	12481
PF13679 [Methyltransferase domain]	67055.5	16137.5
PF13683 [Integrase core domain]	711114.416666667	209377.083333333
PF13684 [Dihydroxyacetone kinase family]	156634.5	37633.5
PF13685 [Iron-containing alcohol dehydrogenase]	531579.666666667	130329.666666667
PF13686 [DsrE/DsrF/DrsH-like family]	66941.5	1308
PF13687 [Domain of unknown function (DUF4153)]	55721	31619
PF13689 [Domain of unknown function (DUF4154)]	951	4213
PF13690 [Chemotaxis phosphatase CheX]	24766	8055.5
PF13692 [Glycosyl transferases group 1]	1173595.86428571	282507.683333333
PF13693 [Winged helix-turn-helix DNA-binding]	717	4727
PF13698 [Domain of unknown function (DUF4156)]	873	3817
PF13699 [Domain of unknown function (DUF4157)]	19804	46986
PF13700 [Domain of unknown function (DUF4158)]	2472	14007.5
PF13701 [Transposase DDE domain group 1]	818845	144146
PF13702 [Lysozyme-like]	13468.5	2036
PF13704 [Glycosyl transferase family 2]	6054	7828
PF13707 [RloB-like protein]	281767	51146
PF13708 [Domain of unknown function (DUF4942)]	16109	55708
PF13710 [ACT domain]	82870	13671
PF13711 [Domain of unknown function (DUF4160)]	67055	28821
PF13712 [Glycosyltransferase like family]	9101	20509.5
PF13714 [Phosphoenolpyruvate phosphomutase]	194638.5	26601.5
PF13715 [CarboxypepD_reg-like domain]	5831364.13571428	1629245.45476191
PF13717 [zinc-ribbon domain]	1204	0
PF13720 [Udp N-acetylglucosamine O-acyltransferase; Domain 2]	242520	43572.5
PF13721 [SecD export protein N-terminal TM region]	275303.5	15326.5
PF13722 [5TM C-terminal transporter carbon starvation CstA]	485564.5	109258.5
PF13723 [Beta-ketoacyl synthase, N-terminal domain]	158509	1241
PF13726 [Na+-H+ antiporter family]	1641	504
PF13727 [CoA-binding domain]	76891.6	10198.2
PF13728 [F plasmid transfer operon protein]	181535	1609
PF13730 [Helix-turn-helix domain]	53140	12079
PF13732 [Domain of unknown function (DUF4162)]	20895.3333333333	4696.5
PF13734 [Spi protease inhibitor]	219249.55	112514.4
PF13735 [tRNA nucleotidyltransferase domain 2 putative]	42056.8333333333	12747.3333333333
PF13737 [Transposase DDE domain]	9405	26420
PF13738 [Pyridine nucleotide-disulphide oxidoreductase]	606948.416666667	95915.25
PF13739 [Domain of unknown function (DUF4163)]	27	2116
PF13740 [ACT domain]	68718.75	27388.75
PF13742 [OB-fold nucleic acid binding domain]	328076.833333333	52161.3333333333
PF13746 [4Fe-4S dicluster domain]	436	510
PF13749 [Putative ATP-dependent DNA helicase recG C-terminal]	1168034	219895
PF13750 [Bacterial Ig-like domain (group 3)]	143304.5	12000.5
PF13751 [Transposase DDE domain]	601014.333333333	338474.166666667
PF13763 [Domain of unknown function (DUF4167)]	1107	0
PF13768 [von Willebrand factor type A domain]	17453.3	2531.2
PF13776 [Domain of unknown function (DUF4172)]	107807	27295.5
PF13780 [Domain of unknown function (DUF4176)]	8174	2385
PF13782 [Stage V sporulation protein AB]	12117	3785
PF13784 [Fic/DOC family N-terminal]	96127.5	10540.5
PF13785 [Domain of unknown function (DUF4178)]	2521	0
PF13787 [Protein of unknown function with HXXEE motif]	3466	156
PF13793 [N-terminal domain of ribose phosphate pyrophosphokinase]	354485.833333333	76145.6666666667
PF13797 [Post-transcriptional regulator]	0	955
PF13801 [Heavy-metal resistance]	793	4280
PF13802 [Galactose mutarotase-like]	151381	50808
PF13806 [Rieske-like [2Fe-2S] domain]	328	2474
PF13807 [G-rich domain on putative tyrosine kinase]	28215	8115
PF13808 [DDE_Tnp_1-associated]	3928131	168275.5
PF13809 [Tubulin like]	201560	38309
PF13810 [Domain of unknown function (DUF4185)]	34683	6421
PF13811 [Domain of unknown function (DUF4186)]	64544	38591
PF13813 [Membrane bound O-acyl transferase family]	2830	0
PF13817 [IS66 C-terminal element]	15561.3333333333	21313.1666666667
PF13828 [Domain of unknown function (DUF4190)]	297	978
PF13835 [Domain of unknown function (DUF4194)]	11706	9074
PF13840 [ACT domain ]	238345.183333333	40470.05
PF13844 [Glycosyl transferase family 41]	40647	30198
PF13847 [Methyltransferase domain]	439119.180952381	130685.469047619
PF13855 [Leucine rich repeat]	836603.466666667	79045.0166666667
PF13856 [ATP-binding sugar transporter from pro-phage]	133	1044
PF13857 [Ankyrin repeats (many copies)]	71155.6388888889	23959.4833333333
PF13858 [Protein of unknown function (DUF4199)]	87275	20164
PF13859 [BNR repeat-like domain]	29478.5	9018.16666666667
PF13860 [FlgD Ig-like domain]	214930.166666667	34987.9166666667
PF13861 [FlgD Tudor-like domain]	66122.6666666667	1653.66666666667
PF13871 [C-terminal domain on Strawberry notch homologue]	7336.5	0
PF13872 [P-loop containing NTP hydrolase pore-1]	182702.5	15193
PF13876 [Phage protein (N4 Gp49/phage Sf6 gene 66) family]	9937	0
PF13884 [Chaperone of endosialidase]	0	4799
PF13899 [Thioredoxin-like]	138590.333333333	24475
PF13905 [Thioredoxin-like]	310072.583333333	73912.5833333333
PF13906 [C-terminus of AA_permease]	964	100
PF13927 [Immunoglobulin domain]	7096	97
PF13930 [DNA/RNA non-specific endonuclease]	113565	46620
PF13932 [GidA associated domain]	691244	128751.5
PF13935 [Ead/Ea22-like protein]	0	926
PF13936 [Helix-turn-helix domain]	209656	173314
PF13939 [Toxin TisB, type I toxin-antitoxin system]	54	1037
PF13940 [Toxin Ldr, type I toxin-antitoxin system]	126	1188
PF13941 [MutL protein]	58334	4665
PF13942 [YfhG lipoprotein]	535	3950
PF13944 [Calycin-like beta-barrel domain]	135864	22923
PF13946 [Domain of unknown function (DUF4214)]	92014	3443.5
PF13953 [PapC C-terminal domain]	9072.66666666667	38249.3333333333
PF13954 [PapC N-terminal domain]	13570.1666666667	65186.3333333333
PF13957 [Toxin YafO, type II toxin-antitoxin system]	507	3894
PF13958 [Toxin ToxN, type III toxin-antitoxin system]	15573	8797
PF13964 [Kelch motif]	381.5	1539.5
PF13970 [Domain of unknown function (DUF4221)]	377	1499
PF13973 [Domain of unknown function (DUF4222)]	365	2150
PF13974 [YebO-like protein]	403	2041
PF13975 [gag-polyprotein putative aspartyl protease]	44923	6548.13333333333
PF13976 [GAG-pre-integrase domain]	1432	4527.5
PF13977 [BetI-type transcriptional repressor, C-terminal]	442.5	1088.5
PF13978 [Protein of unknown function (DUF4223)]	645	2596
PF13980 [Uncharacterised protein family (UPF0370)]	440	1556
PF13981 [SopA-like central domain]	386	6828.5
PF13982 [YbfN-like lipoprotein]	398	4544
PF13983 [YsaB-like lipoprotein]	1094	2957
PF13984 [MsyB protein]	665	4200
PF13985 [YbgS-like protein]	727	3423
PF13987 [YedD-like protein]	283	1311
PF13989 [YejG-like protein]	187	3417
PF13990 [YjcZ-like protein]	1593	7905
PF13991 [BssS protein family]	549	2146
PF13992 [YecR-like lipoprotein]	582	2251
PF13993 [YccJ-like protein]	780	1932
PF13994 [PgaD-like protein]	178	3304
PF13995 [YebF-like protein]	340	2486
PF13996 [YobH-like protein]	363	2136
PF13997 [YqjK-like protein]	78	2512
PF13999 [MarB protein]	261	1423
PF14000 [DNA packaging protein FI]	18	1602
PF14001 [YdfZ protein]	336	1715
PF14002 [YniB-like protein]	566	4185
PF14003 [YlbE-like protein]	889	81
PF14014 [Protein of unknown function (DUF4230)]	183388	45589
PF14015 [Protein of unknown function (DUF4231)]	3339	3357
PF14018 [Domain of unknown function (DUF4234)]	23403	5328
PF14020 [Protein of unknown function (DUF4236)]	11159	3265
PF14021 [Tuberculosis necrotizing toxin]	29148	21772
PF14022 [Protein of unknown function (DUF4238)]	259349	369
PF14024 [Protein of unknown function (DUF4240)]	2108	100
PF14028 [Lantibiotic biosynthesis dehydratase C-term]	6950	0
PF14052 [Capsule assembly protein Wzi]	296442	80656
PF14053 [Domain of unknown function (DUF4248)]	65223	37232
PF14054 [Domain of unknown function (DUF4249)]	254001	72807
PF14056 [Domain of unknown function (DUF4250)]	71874	7658
PF14057 [GGGtGRT protein]	528165	187639
PF14058 [PcfK-like protein]	276859	75452
PF14059 [Domain of unknown function (DUF4251)]	30485	1646
PF14060 [Domain of unknown function (DUF4252)]	53876	3429
PF14062 [Domain of unknown function (DUF4253)]	34866	682
PF14063 [Protein of unknown function (DUF4254)]	97276	34559
PF14064 [HmuY protein]	59957	26966
PF14065 [Protein of unknown function (DUF4255)]	7391	200
PF14069 [Stage VI sporulation protein F]	1203	1618
PF14070 [Putative motility protein]	7463	2318
PF14071 [Putative coat protein]	2016	1872
PF14072 [DNA-sulfur modification-associated]	13621	12005
PF14076 [Domain of unknown function (DUF4258)]	1411	4148
PF14080 [Domain of unknown function (DUF4261)]	16571	177
PF14082 [Domain of unknown function (DUF4263)]	8377	5481
PF14088 [Domain of unknown function (DUF4268)]	419543.5	2604.33333333333
PF14090 [Helix-turn-helix domain]	5609	14085
PF14092 [Domain of unknown function (DUF4270)]	181685	33032
PF14093 [Domain of unknown function (DUF4271)]	154879	53411
PF14096 [Domain of unknown function (DUF4274)]	1500	0
PF14102 [Capsule biosynthesis CapC]	15014	143
PF14103 [Domain of unknown function (DUF4276)]	71628	7487
PF14104 [Domain of unknown function (DUF4277)]	314868.5	85377
PF14106 [Domain of unknown function (DUF4279)]	2874	188
PF14107 [Domain of unknown function (DUF4280)]	15117	81
PF14109 [GldH lipoprotein]	67910	13793
PF14114 [Domain of unknown function (DUF4286)]	3202	1345
PF14121 [Putative porin]	425644	129620
PF14123 [Domain of unknown function (DUF4290)]	144751	41482
PF14125 [Domain of unknown function (DUF4292)]	142393	32791
PF14126 [Domain of unknown function (DUF4293)]	75226	19143
PF14127 [Domain of unknown function (DUF4294)]	155912.5	43873.5
PF14128 [Domain of unknown function (DUF4295)]	29954	7668
PF14129 [Domain of unknown function (DUF4296)]	161561	37349
PF14130 [Domain of unknown function (DUF4297)]	2949	200
PF14133 [Domain of unknown function (DUF4300)]	88397	30736
PF14134 [Domain of unknown function (DUF4301)]	215431	89134
PF14135 [Domain of unknown function (DUF4302)]	159984	75406
PF14137 [Domain of unknown function (DUF4304)]	11117	517
PF14163 [Super-infection exclusion protein B]	155368	1244
PF14184 [Regulatory protein YrvL]	459	767
PF14190 [Domain of unknown function (DUF4313)]	11781	4935
PF14191 [YodL-like]	353462.75	64913.0833333333
PF14192 [Domain of unknown function (DUF4314)]	112117	19058.5
PF14193 [Domain of unknown function (DUF4315)]	68310	36027
PF14194 [Cysteine-rich VLP]	38927	17873
PF14195 [Domain of unknown function (DUF4316)]	57353.5833333333	24283.25
PF14196 [L-2-amino-thiazoline-4-carboxylic acid hydrolase]	129546	31896.2857142857
PF14198 [Transposon-encoded protein TnpV]	195288	74747
PF14199 [Domain of unknown function (DUF4317)]	61366	20284
PF14200 [Ricin-type beta-trefoil lectin domain-like]	123771.633333333	28818.5666666667
PF14202 [Transposon-encoded protein TnpW]	57607	28863
PF14203 [Putative tranposon-transfer assisting protein]	68218	26318
PF14205 [Cysteine-rich KTR]	26606	9986
PF14206 [Cysteine-rich CPCC]	4714	0
PF14207 [DpnD/PcfM-like protein]	8758.5	3874
PF14208 [Domain of unknown function (DUF4320)]	20344	5545
PF14209 [Domain of unknown function (DUF4321)]	5437	3841
PF14213 [STAS-like domain of unknown function (DUF4325)]	10517	3581
PF14220 [Domain of unknown function (DUF4329)]	1786	7615
PF14221 [Domain of unknown function (DUF4330)]	668	994
PF14229 [Domain of unknown function (DUF4332)]	1640	0
PF14237 [Domain of unknown function (DUF4339)]	125780	41238.5
PF14238 [Domain of unknown function (DUF4340)]	71349	7346
PF14239 [RRXRR protein]	98729	47824
PF14242 [Domain of unknown function (DUF4342)]	4587	1087
PF14243 [Domain of unknown function (DUF4343)]	1032.5	3404.5
PF14247 [Putative metallopeptidase]	3382	0
PF14253 [Bacteriophage abortive infection AbiH]	52054	18098
PF14254 [Domain of unknown function (DUF4348)]	119341	27777
PF14257 [Domain of unknown function (DUF4349)]	59750	21598
PF14258 [Domain of unknown function (DUF4350)]	7738	1264
PF14262 [Carbohydrate-binding domain-containing protein Cthe_2159]	240670	25420
PF14264 [Glucosyl transferase GtrII]	87706	10795
PF14265 [Domain of unknown function (DUF4355)]	5232	9024
PF14266 [Putative component of 'biosynthetic module']	19056	100
PF14267 [Domain of unknown function (DUF4357)]	119791	2107
PF14268 [YoaP-like]	67426	10666
PF14270 [Domain of unknown function (DUF4358)]	92591.5	9466.5
PF14274 [Domain of unknown function (DUF4361)]	29084.5	6276
PF14276 [Domain of unknown function (DUF4363)]	37201	5707
PF14277 [Domain of unknown function (DUF4364)]	66300	12912
PF14278 [Transcriptional regulator C-terminal region]	134406	43538
PF14279 [HNH endonuclease]	4069.5	9016.5
PF14280 [Domain of unknown function (DUF4365)]	9547	0
PF14281 [PD-(D/E)XK nuclease superfamily]	58139	32069
PF14282 [FlxA-like protein]	37521	22190
PF14283 [Domain of unknown function (DUF4366)]	179236	59466.5
PF14284 [PcfJ-like protein]	753306	204712
PF14285 [Domain of unknown function (DUF4367)]	39658	11888
PF14286 [DHHW protein]	172930	15112.5
PF14287 [Domain of unknown function (DUF4368)]	477253.416666667	198358
PF14289 [Domain of unknown function (DUF4369)]	245254.583333333	81458.25
PF14292 [SusE outer membrane protein]	124507.5	47688.5
PF14293 [YWFCY protein]	239888.416666667	62597.5833333333
PF14294 [Domain of unknown function (DUF4372)]	224600.5	190234.5
PF14296 [O-antigen polysaccharide polymerase Wzy]	33670	1428
PF14297 [Domain of unknown function (DUF4373)]	9659	21882
PF14298 [Domain of unknown function (DUF4374)]	5371	362
PF14300 [Domain of unknown function (DUF4375)]	56945	14201
PF14301 [Domain of unknown function (DUF4376)]	20936	0
PF14302 [Domain of unknown function (DUF4377)]	54240	3975
PF14305 [TupA-like ATPgrasp]	116565	25541
PF14307 [Glycosyltransferase WbsX]	169965	27201
PF14310 [Fibronectin type III-like domain]	668612.416666667	228469.083333333
PF14311 [Probable Zinc-ribbon domain]	75796	6888
PF14316 [Domain of unknown function (DUF4381)]	74216	450
PF14317 [YcxB-like protein]	8575	37
PF14319 [Transposase zinc-binding domain]	16797	5974.5
PF14322 [Starch-binding associating with outer membrane]	3880497	1134198.5
PF14331 [ImcF-related N-terminal domain]	159224	260
PF14335 [Domain of unknown function (DUF4391)]	77635	2337
PF14336 [Domain of unknown function (DUF4392)]	50923	11556
PF14337 [Domain of unknown function (DUF4393)]	600	6455
PF14338 [Mrr N-terminal domain]	20543.6666666667	982
PF14343 [PrcB C-terminal]	10809	5016
PF14344 [Domain of unknown function (DUF4397)]	1759	0
PF14345 [GDYXXLXY protein]	3368	2992
PF14349 [Motility related/secretion protein]	800438	199815
PF14350 [Beta protein]	24204	0
PF14351 [Domain of unknown function (DUF4401)]	5342	3998
PF14353 [CpXC protein]	47463	23544
PF14354 [Restriction alleviation protein Lar]	28	6597
PF14355 [Abortive infection C-terminus]	18621.5	13429
PF14359 [Domain of unknown function (DUF4406)]	8161	16039
PF14362 [Domain of unknown function (DUF4407)]	54	32111
PF14367 [Domain of unknown function (DUF4411)]	12699	3364
PF14373 [Superinfection immunity protein]	0	1363
PF14376 [Haem-binding domain]	862	5495.33333333333
PF14378 [PAP2 superfamily]	167174	50550
PF14384 [BrnA antitoxin of type II toxin-antitoxin system]	3843	3060
PF14385 [Domain of unknown function (DUF4416)]	8346	231
PF14386 [Domain of unknown function (DUF4417)]	79916.5	14470
PF14390 [Putative  PD-(D/E)XK family member, (DUF4420)]	56377	2407
PF14391 [Domain of unknown function (DUF4421)]	179587	30236
PF14393 [Domain of unknown function (DUF4422)]	409577.5	16121.5
PF14397 [Sugar-transfer associated ATP-grasp]	253002	17605
PF14400 [Inactive transglutaminase fused to 7 transmembrane helices]	191779	1927.5
PF14402 [7 transmembrane helices usually fused to an inactive transglutaminase]	191779	1927.5
PF14403 [Circularly permuted ATP-grasp type 2 ]	4962.5	965.5
PF14411 [A nuclease of the HNH/ENDO VII superfamily with conserved LHH]	29405	3710
PF14412 [A nuclease family of the HNH/ENDO VII superfamily with conserved AHH]	4798	11688
PF14413 [Thg1 C terminal domain]	1436.5	0
PF14414 [A nuclease of the HNH/ENDO VII superfamily with conserved WHH]	5390.5	770.5
PF14415 [Domain of unknown function (DUF4424)]	6150	7319
PF14436 [Bacterial EndoU nuclease]	3899	29
PF14437 [MafB19-like deaminase]	381335	69050.1666666667
PF14446 [Prokaryotic RING finger family 1]	26093	916
PF14450 [Cell division protein FtsA]	269946.833333333	81314.8333333333
PF14454 [Prokaryotic Ubiquitin]	511	100
PF14460 [Prokaryotic E2 family D]	1903	2005
PF14464 [Prokaryotic homologs of the JAB domain]	12227	6644
PF14471 [Domain of unknown function (DUF4428)]	31617	9908
PF14478 [Domain of unknown function (DUF4430)]	34800	6048
PF14480 [DNA polymerase III polC-type N-terminus I]	5794	2591.5
PF14486 [Domain of unknown function (DUF4432)]	2658	98
PF14487 [Domain of unknown function (DUF4433)]	41368	1370
PF14488 [Domain of unknown function (DUF4434)]	38274.5	18077
PF14489 [QueF-like protein]	222264	37441.5
PF14490 [Helix-hairpin-helix containing domain]	109322.25	54261.3333333333
PF14491 [Protein of unknown function (DUF4435)]	135875	48315
PF14492 [Elongation Factor G, domain II]	823534.316666666	235426.933333333
PF14493 [Helix-turn-helix domain]	62902.5	15685
PF14498 [Glycosyl hydrolase family 65, N-terminal domain]	655552	180993
PF14501 [GHKL domain]	560302.333333333	155468
PF14502 [Helix-turn-helix domain]	497	4855.5
PF14503 [YhfZ C-terminal domain]	497	4855.5
PF14505 [Domain of unknown function (DUF4438)]	2765	363
PF14508 [Glycosyl-hydrolase 97 N-terminal]	627699.833333333	213697.5
PF14509 [Glycosyl-hydrolase 97 C-terminal, oligomerisation]	376524.833333333	113967
PF14512 [Putative TM nitroreductase]	173807.5	57144
PF14516 [AAA-like domain]	9008	1833
PF14520 [Helix-hairpin-helix domain]	351682.9	59088.8
PF14521 [Lysine-specific metallo-endopeptidase ]	18791	790
PF14524 [Wzt C-terminal domain]	21919	12871
PF14525 [AraC-binding-like domain]	489	2601
PF14526 [Integron-associated effector binding protein]	14157.6666666667	10528.5
PF14527 [WhiA LAGLIDADG-like domain]	75472.8333333333	15441.6666666667
PF14528 [LAGLIDADG-like domain]	76384	0
PF14532 [Sigma-54 interaction domain]	744104.25	134977
PF14534 [Domain of unknown function (DUF4440)]	6543.5	9499.5
PF14535 [AMP-binding enzyme C-terminal domain]	235895.5	23888.5
PF14537 [Cytochrome c3]	437	0
PF14539 [Domain of unknown function (DUF4442)]	2732	0
PF14542 [GCN5-related N-acetyl-transferase]	11937	10999
PF14550 [Putative phage serine protease XkdF]	2482	2067
PF14559 [Tetratricopeptide repeat]	656582.736069976	88321.1377666451
PF14561 [Tetratricopeptide repeat]	203102.515826331	3890.64243697479
PF14567 [SMI1-KNR4 cell-wall]	5720.66666666667	28.6666666666667
PF14568 [SMI1-KNR4 cell-wall]	5284.66666666667	776.666666666667
PF14572 [Phosphoribosyl synthetase-associated domain]	210585.333333333	36328.6666666667
PF14574 [Domain of unknown function (DUF4445)]	26268.5	17444.5
PF14578 [Elongation factor Tu domain 4]	934	139
PF14579 [Helix-hairpin-helix motif]	637865.333333333	118854.416666667
PF14580 [Leucine-rich repeat]	851.8	484.6
PF14581 [SseB protein C-terminal domain]	93954.5	4136
PF14582 [Metallophosphoesterase, calcineurin superfamily]	5116	636.666666666667
PF14584 [Protein of unknown function (DUF4446)]	32433	13795
PF14587 [O-Glycosyl hydrolase family 30]	118837	5705
PF14588 [YjgF/chorismate_mutase-like, putative endoribonuclease]	884	0
PF14592 [Chondroitinase B]	16425	0
PF14594 [Siphovirus ReqiPepy6 Gp37-like protein]	14139	751
PF14602 [Hexapeptide repeat of succinyl-transferase]	151824.666666667	36046.8333333333
PF14606 [GDSL-like Lipase/Acylhydrolase family]	89554	19815.5
PF14607 [N-terminus of Esterase_SGNH_hydro-type]	118109.5	30946
PF14614 [Domain of unknown function (DUF4450)]	17128	34090
PF14620 [YpeB sporulation]	77611	25984
PF14622 [Ribonuclease-III-like]	211957	48099.5
PF14635 [Helix-hairpin-helix motif                       ]	5690.45	1456.18333333333
PF14657 [Arm DNA-binding domain]	59383.1666666667	16617.1666666667
PF14659 [Phage integrase, N-terminal SAM-like domain]	360222.666666667	138805.166666667
PF14660 [Domain of unknown function (DUF4458)]	30345	24975.5
PF14667 [Polysaccharide biosynthesis C-terminal domain]	710465.666666667	133427
PF14681 [Uracil phosphoribosyltransferase]	422754	97482
PF14683 [Polysaccharide lyase family 4, domain III]	13835.5	724
PF14684 [Tricorn protease C1 domain]	169376.333333333	52465.9166666667
PF14685 [Tricorn protease PDZ domain]	29532.9166666667	8473.75
PF14686 [Polysaccharide lyase family 4, domain II]	62316.0523809524	1496.0380952381
PF14689 [Sensor_kinase_SpoOB-type, alpha-helical domain]	4206.33333333333	0
PF14690 [zinc-finger of transposase IS204/IS1001/IS1096/IS1165]	7395	1440
PF14691 [Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster]	617392.583333333	160398
PF14693 [Ribosomal protein TL5, C-terminal domain]	80372.5	24522.5
PF14697 [4Fe-4S dicluster domain]	86120.9369047619	9863.60714285714
PF14698 [Argininosuccinate lyase C-terminal]	281953	39363
PF14700 [DNA-directed RNA polymerase N-terminal]	4960	11717
PF14710 [Respiratory nitrate reductase alpha N-terminal]	610.5	6802.5
PF14711 [Respiratory nitrate reductase beta C-terminal]	1761.5	8314.5
